Id,SalePrice
1461,112269.59212782873
1462,152192.26467268186
1463,178809.27368928154
1464,198782.7081637462
1465,191469.07591347958
1466,171688.71157868044
1467,177017.86804144667
1468,164935.08569094335
1469,200497.14128156714
1470,113060.04237724243
1471,194587.0434634576
1472,101286.48907427657
1473,97201.12902837503
1474,149975.05299837887
1475,120701.46299475337
1476,357278.47700411256
1477,244649.88043891598
1478,298406.1965046419
1479,312533.5494102088
1480,507735.1120274997
1481,330570.7289997711
1482,220432.313773944
1483,178463.48191881296
1484,172722.40866494307
1485,183809.70676626792
1486,194037.4485260397
1487,311528.33352907444
1488,241079.80509230573
1489,184604.15267622474
1490,215946.15403761368
1491,191522.74116602843
1492,88273.36648279094
1493,179519.9674451333
1494,279410.88001646363
1495,276570.46900671703
1496,225378.11580730783
1497,178576.35476090506
1498,170836.62120530294
1499,161615.22669424393
1500,151485.11084149167
1501,170866.3686559371
1502,159999.087466055
1503,275190.3780551638
1504,236057.92937968875
1505,217324.1127434398
1506,195709.40687095423
1507,253497.04170713964
1508,202636.7589995877
1509,164783.9767815541
1510,136987.75609019544
1511,144909.59289310678
1512,163157.11224086906
1513,143355.11428770126
1514,143566.77159450095
1515,210927.45107712987
1516,153121.0958335388
1517,175112.18615555784
1518,133539.7640321103
1519,204618.1465618237
1520,122778.7165755739
1521,129343.17261631576
1522,168825.47394730226
1523,109191.11114670492
1524,124183.69694738853
1525,119552.74791307718
1526,106664.62437124107
1527,106577.13915322487
1528,138649.7476145891
1529,145995.17444632386
1530,184745.29735310996
1531,111114.54073289696
1532,98231.6612317919
1533,142631.8792165122
1534,130868.01450277468
1535,145906.20577273762
1536,106867.09635552697
1537,61281.9174290578
1538,140305.41920581582
1539,179611.34277897645
1540,94430.25838849993
1541,144666.37339906007
1542,133730.4809221206
1543,186544.29871337017
1544,85885.41354762892
1545,111596.80523011457
1546,133093.66028938774
1547,128000.20914504174
1548,131796.90061044524
1549,115450.24551172223
1550,127440.93250599457
1551,108335.38411960145
1552,125443.48839462729
1553,133126.25850137748
1554,120990.39401339297
1555,153558.8077872549
1556,89463.96666167642
1557,94382.4000107894
1558,103863.52141492849
1559,64938.974456187454
1560,133007.37651460097
1561,115904.89747357227
1562,130358.13311068594
1563,113811.18177959998
1564,155515.9916381498
1565,145478.06246536013
1566,229736.279149305
1567,79373.63100142646
1568,215879.59712017965
1569,122343.45899304423
1570,140999.3859540252
1571,119669.69731769063
1572,135406.82709107164
1573,239898.57685732623
1574,118842.75411648714
1575,209472.2682414434
1576,247161.31920337
1577,188100.758304791
1578,144698.61740511665
1579,137746.1173868772
1580,200660.57013780644
1581,157878.0651845363
1582,124346.55351866574
1583,291714.3062859253
1584,217180.72585886146
1585,136378.01726957178
1586,75995.64078505726
1587,99084.3553800661
1588,143883.0918314869
1589,94648.91269174423
1590,134880.88136545173
1591,91709.08914077558
1592,121816.32653718593
1593,124567.41482087344
1594,138171.7264486071
1595,99754.28802957931
1596,231858.88808352163
1597,192143.46439143876
1598,220258.86955345233
1599,168982.11079019416
1600,165248.94598151176
1601,69988.16123553789
1602,108814.04760370396
1603,77917.79267604125
1604,241806.4069633849
1605,250264.65714011414
1606,171660.3735293883
1607,183607.01435543463
1608,218971.810747857
1609,181109.62995268052
1610,142540.33514843343
1611,140151.30007204544
1612,175646.42401365016
1613,164590.24924929359
1614,122552.94280168178
1615,98726.97584545912
1616,81871.43190472611
1617,100175.07376516389
1618,128547.35800930587
1619,140884.08156402103
1620,160326.12501630126
1621,141618.8454909615
1622,133848.46034974174
1623,258266.82067042796
1624,207109.36993569156
1625,121048.90938504974
1626,165741.78226297116
1627,187728.12357521645
1628,292685.45740293973
1629,180671.29608865426
1630,343986.38725168735
1631,218938.27841098484
1632,233756.3901123034
1633,172638.83677303966
1634,186663.6611283221
1635,177224.77760579123
1636,159189.47232328425
1637,191429.83549330643
1638,180207.20776438937
1639,191061.4684901132
1640,263091.47533467016
1641,180273.03273829827
1642,237439.78484973637
1643,214742.32903467893
1644,240028.45624711714
1645,189636.63703038465
1646,158213.2424185796
1647,163341.0771505228
1648,130650.28436357864
1649,140178.32649157871
1650,107906.41733385161
1651,126406.51490477801
1652,100367.556007076
1653,105009.28037032431
1654,150136.71381207113
1655,141800.24428945634
1656,143352.7334863196
1657,148632.97425573564
1658,148269.59365209469
1659,125288.96614842607
1660,155664.52453749254
1661,424684.27399597457
1662,405200.7547221699
1663,360563.556950339
1664,501915.4471710216
1665,298560.16000685934
1666,324546.60154641536
1667,387314.8192523368
1668,329644.6117845938
1669,293969.7941460352
1670,331297.5309820995
1671,247661.80523583342
1672,422332.3762107036
1673,284175.53703319986
1674,240788.73673684918
1675,190700.75896462545
1676,183675.65637305385
1677,208184.83041175254
1678,451556.9730594955
1679,383799.5924112137
1680,314652.164594902
1681,239732.75665244163
1682,308050.9497220167
1683,187903.65617247645
1684,176180.37571642743
1685,175601.62894891333
1686,183819.74917306434
1687,170019.02169931034
1688,189422.8635153273
1689,193903.4903086982
1690,198030.3990214755
1691,186764.41128788277
1692,267300.74752647
1693,169026.327676284
1694,182042.3697448345
1695,165072.29281841786
1696,257709.34433779574
1697,170143.25545302616
1698,335183.41893321846
1699,297874.83578896284
1700,228609.7601092342
1701,259139.4672799328
1702,236515.59193030742
1703,239242.64896782264
1704,274156.0977766301
1705,241765.84224455012
1706,396888.5754343252
1707,206887.86748209922
1708,193144.83313002207
1709,258378.12010846904
1710,227951.96932079046
1711,262444.8097313315
1712,258906.74393497946
1713,261463.83213875061
1714,215204.4126710455
1715,202895.98777240774
1716,185361.49633095824
1717,179520.9683177859
1718,139229.84910376192
1719,204683.16938552482
1720,239336.53464290485
1721,162100.90612205587
1722,127596.79337502523
1723,151397.93020691644
1724,205551.79929840253
1725,237757.44168096659
1726,188449.38380661968
1727,154268.9288062387
1728,174950.6369169129
1729,168000.86282295818
1730,169079.88727666155
1731,120427.16657583769
1732,122822.21935323451
1733,109400.21181168553
1734,120202.98684970314
1735,131881.54628414093
1736,113019.02575292006
1737,321977.16133303626
1738,242196.82567900658
1739,287215.01814719656
1740,209173.5559231306
1741,180774.43080756458
1742,169006.1850994518
1743,178439.23063604446
1744,304283.82775968354
1745,215900.69230915647
1746,184049.738820065
1747,208823.1375012875
1748,226972.6344353124
1749,144610.7647686771
